id,parish_uid,site_uid,region,town,parish_name,parish_label,site_name,day_of_week,time_24h,service_type,mass_category,verified_status,language,special_rule,qualifier,notes,source_url,last_checked,is_active,latitude,longitude,maps_query,parent_parish,site_type,is_mass_only_visible,display_category,search_text,coordinate_precision,coordinate_note,display_site_label,vigil_status,is_vigil_for_sunday,vigil_reason,calendar_day,obligation_day,is_vigil,vigil_label_en,vigil_label_fr,sunday_obligation_eligible,source_text_excerpt,data_status
v19-0226,region-est-saint-michel,region-est-saint-michel-saint-michel-pont-praslin,Région Est,Pont-Praslin,Saint-Michel,Saint-Michel (Région Est),Saint-Michel,Vendredi,07:15,Mass,Mass,high,,,,Carried forward into v19.1 release candidate from the source-traced v19.0 master dataset; not freshly re-scraped line by line.,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-michel-1875,2026-04-26,True,-20.408,57.7,"Saint-Michel, Pont-Praslin, Saint-Michel (Région Est), Région Est, Mauritius",Saint-Michel,Parish Church,True,Mass,region est pont praslin st michel st michel region est st michel st michel pont praslin st michel region est region est mauritius region est pont praslin st michel st michel region est st michel st michel pont praslin st michel region est region est mauritius vendredi 07 15 mass,exact_church,Existing coordinate from prior app dataset.,Saint-Michel — 07:15,not_vigil,False,not applicable,Vendredi,Vendredi,False,,,False,Vendredi 07:15 — Mass,rebuilt_from_official-source-traced_baseline
v19-0227,region-est-saint-michel,region-est-saint-michel-saint-michel-pont-praslin,Région Est,Pont-Praslin,Saint-Michel,Saint-Michel (Région Est),Saint-Michel,Samedi,17:00,Mass,Mass,high,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-michel-1875,2026-04-26,True,-20.408,57.7,"Saint-Michel, Pont-Praslin, Saint-Michel (Région Est), Région Est, Mauritius",Saint-Michel,Parish Church,True,Mass,region est pont praslin st michel st michel region est st michel vigil mass st michel pont praslin st michel region est region est mauritius region est pont praslin st michel st michel region est st michel vigil mass st michel pont praslin st michel region est region est mauritius vigil mass,exact_church,Existing coordinate from prior app dataset.,Saint-Michel — 17:00,practical_1530_rule,True,Saturday Mass at or after 15:30 under v21.4 Sunday-obligation rule,Samedi,Sunday,True,Counts for Sunday obligation,Compte pour l’obligation dominicale,True,Vigil Mass,rebuilt_from_official-source-traced_baseline
v19-0228,region-est-saint-michel,region-est-saint-michel-saint-michel-pont-praslin,Région Est,Pont-Praslin,Saint-Michel,Saint-Michel (Région Est),Saint-Michel,Dimanche,07:45,Mass,Mass,high,,,,Carried forward into v19.1 release candidate from the source-traced v19.0 master dataset; not freshly re-scraped line by line.,https://dioceseportlouis.org/diocese/les-paroisses/region-est/saint-michel-1875,2026-04-26,True,-20.408,57.7,"Saint-Michel, Pont-Praslin, Saint-Michel (Région Est), Région Est, Mauritius",Saint-Michel,Parish Church,True,Mass,region est pont praslin st michel st michel region est st michel st michel pont praslin st michel region est region est mauritius region est pont praslin st michel st michel region est st michel st michel pont praslin st michel region est region est mauritius dimanche 07 45 mass,exact_church,Existing coordinate from prior app dataset.,Saint-Michel — 07:45,not_vigil,False,not applicable,Dimanche,Sunday,False,,,True,Dimanche 07:45 — Mass,rebuilt_from_official-source-traced_baseline
v19-0229,region-est-sainte-ursule,region-est-sainte-ursule-saint-dominique-quatre-cocos,Région Est,Quatre-Cocos,Sainte-Ursule,Sainte-Ursule,Saint-Dominique,Samedi,16:00,Mass,Mass,high,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-est/sainte-ursule-1897,2026-04-26,True,-20.205,57.763,"Saint-Dominique, Quatre-Cocos, Sainte-Ursule, Région Est, Mauritius",Sainte-Ursule,Sub-parish,True,Mass,region est quatre cocos st ursule st ursule st dominique vigil mass st dominique quatre cocos st ursule region est mauritius region est quatre cocos st ursule st ursule st dominique vigil mass st dominique quatre cocos st ursule region est mauritius vigil mass,locality_level,Approximate locality coordinate added in v14.4; directions still use Google Maps text query to avoid false precision.,Saint-Dominique — 16:00,practical_1530_rule,True,Saturday Mass at or after 15:30 under v21.4 Sunday-obligation rule,Samedi,Sunday,True,Counts for Sunday obligation,Compte pour l’obligation dominicale,True,Vigil Mass,rebuilt_from_official-source-traced_baseline
v19-0230,region-est-sainte-ursule,region-est-sainte-ursule-saint-joseph-belle-mare,Région Est,Belle-Mare,Sainte-Ursule,Sainte-Ursule,Saint-Joseph,Vendredi,17:30,Mass,Mass,high,,Last Friday only,Last Friday of the month only,Last Friday of the month only,https://dioceseportlouis.org/diocese/les-paroisses/region-est/sainte-ursule-1897,2026-04-26,True,-20.198,57.78,"Saint-Joseph, Belle-Mare, Sainte-Ursule, Région Est, Mauritius",Sainte-Ursule,Sub-parish,True,Mass,region est belle mare st ursule st ursule st joseph last friday only last friday of the month only last friday of the month only st joseph belle mare st ursule region est mauritius region est belle mare st ursule st ursule st joseph last friday of the month only last friday only last friday of the month only st joseph belle mare st ursule region est mauritius friday 17 30 mass on the last friday of the month at st joseph,locality_level,Approximate locality coordinate added in v14.4; directions still use Google Maps text query to avoid false precision.,Saint-Joseph — 17:30,not_vigil,False,not applicable,Vendredi,Vendredi,False,,,False,Friday 17:30 — Mass on the last Friday of the month at Saint-Joseph,rebuilt_from_official-source-traced_baseline
v19-0231,region-est-sainte-ursule,region-est-sainte-ursule-saint-maurice-poste-de-flacq,Région Est,Poste-de-Flacq,Sainte-Ursule,Sainte-Ursule,Saint-Maurice,Mercredi,07:00,Mass,Mass,high,,,,Carried forward into v19.1 release candidate from the source-traced v19.0 master dataset; not freshly re-scraped line by line.,https://dioceseportlouis.org/diocese/les-paroisses/region-est/sainte-ursule-1897,2026-04-26,True,-20.167,57.732,"Saint-Maurice, Poste-de-Flacq, Sainte-Ursule, Région Est, Mauritius",Sainte-Ursule,Sub-parish,True,Mass,region est poste de flacq st ursule st ursule st maurice st maurice poste de flacq st ursule region est mauritius region est poste de flacq st ursule st ursule st maurice st maurice poste de flacq st ursule region est mauritius mercredi 07 00 mass,locality_level,Approximate locality coordinate added in v14.4; directions still use Google Maps text query to avoid false precision.,Saint-Maurice — 07:00,not_vigil,False,not applicable,Mercredi,Mercredi,False,,,False,Mercredi 07:00 — Mass,rebuilt_from_official-source-traced_baseline
v19-0232,region-est-sainte-ursule,region-est-sainte-ursule-saint-maurice-poste-de-flacq,Région Est,Poste-de-Flacq,Sainte-Ursule,Sainte-Ursule,Saint-Maurice,Samedi,18:00,Mass,Mass,high,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-est/sainte-ursule-1897,2026-04-26,True,-20.167,57.732,"Saint-Maurice, Poste-de-Flacq, Sainte-Ursule, Région Est, Mauritius",Sainte-Ursule,Sub-parish,True,Mass,region est poste de flacq st ursule st ursule st maurice vigil mass st maurice poste de flacq st ursule region est mauritius region est poste de flacq st ursule st ursule st maurice vigil mass st maurice poste de flacq st ursule region est mauritius vigil mass,locality_level,Approximate locality coordinate added in v14.4; directions still use Google Maps text query to avoid false precision.,Saint-Maurice — 18:00,practical_1530_rule,True,Saturday Mass at or after 15:30 under v21.4 Sunday-obligation rule,Samedi,Sunday,True,Counts for Sunday obligation,Compte pour l’obligation dominicale,True,Vigil Mass,rebuilt_from_official-source-traced_baseline
v19-0233,region-est-sainte-ursule,region-est-sainte-ursule-sainte-ursule-centre-de-flacq,Région Est,Centre de Flacq,Sainte-Ursule,Sainte-Ursule,Sainte-Ursule,Lundi,07:00,Mass,Mass,high,,,,Carried forward into v19.1 release candidate from the source-traced v19.0 master dataset; not freshly re-scraped line by line.,https://dioceseportlouis.org/diocese/les-paroisses/region-est/sainte-ursule-1897,2026-04-26,True,-20.19,57.714,"Sainte-Ursule, Centre de Flacq, Région Est, Mauritius",Sainte-Ursule,Parish Church,True,Mass,region est centre de flacq st ursule st ursule st ursule st ursule centre de flacq region est mauritius region est centre de flacq st ursule st ursule st ursule st ursule centre de flacq region est mauritius lundi 07 00 mass,exact_church,Existing coordinate from prior app dataset.,Sainte-Ursule — 07:00,not_vigil,False,not applicable,Lundi,Lundi,False,,,False,Lundi 07:00 — Mass,rebuilt_from_official-source-traced_baseline
v19-0234,region-est-sainte-ursule,region-est-sainte-ursule-sainte-ursule-centre-de-flacq,Région Est,Centre de Flacq,Sainte-Ursule,Sainte-Ursule,Sainte-Ursule,Mardi,07:00,Mass,Mass,high,,,,Carried forward into v19.1 release candidate from the source-traced v19.0 master dataset; not freshly re-scraped line by line.,https://dioceseportlouis.org/diocese/les-paroisses/region-est/sainte-ursule-1897,2026-04-26,True,-20.19,57.714,"Sainte-Ursule, Centre de Flacq, Région Est, Mauritius",Sainte-Ursule,Parish Church,True,Mass,region est centre de flacq st ursule st ursule st ursule st ursule centre de flacq region est mauritius region est centre de flacq st ursule st ursule st ursule st ursule centre de flacq region est mauritius mardi 07 00 mass,exact_church,Existing coordinate from prior app dataset.,Sainte-Ursule — 07:00,not_vigil,False,not applicable,Mardi,Mardi,False,,,False,Mardi 07:00 — Mass,rebuilt_from_official-source-traced_baseline
v19-0235,region-est-sainte-ursule,region-est-sainte-ursule-sainte-ursule-centre-de-flacq,Région Est,Centre de Flacq,Sainte-Ursule,Sainte-Ursule,Sainte-Ursule,Vendredi,11:00,Mass,Mass,high,,,,Carried forward into v19.1 release candidate from the source-traced v19.0 master dataset; not freshly re-scraped line by line.,https://dioceseportlouis.org/diocese/les-paroisses/region-est/sainte-ursule-1897,2026-04-26,True,-20.19,57.714,"Sainte-Ursule, Centre de Flacq, Région Est, Mauritius",Sainte-Ursule,Parish Church,True,Mass,region est centre de flacq st ursule st ursule st ursule st ursule centre de flacq region est mauritius region est centre de flacq st ursule st ursule st ursule st ursule centre de flacq region est mauritius vendredi 11 00 mass,exact_church,Existing coordinate from prior app dataset.,Sainte-Ursule — 11:00,not_vigil,False,not applicable,Vendredi,Vendredi,False,,,False,Vendredi 11:00 — Mass,rebuilt_from_official-source-traced_baseline
v19-0236,region-est-sainte-ursule,region-est-sainte-ursule-sainte-ursule-centre-de-flacq,Région Est,Centre de Flacq,Sainte-Ursule,Sainte-Ursule,Sainte-Ursule,Dimanche,07:30,Mass,Mass,high,,,,Carried forward into v19.1 release candidate from the source-traced v19.0 master dataset; not freshly re-scraped line by line.,https://dioceseportlouis.org/diocese/les-paroisses/region-est/sainte-ursule-1897,2026-04-26,True,-20.19,57.714,"Sainte-Ursule, Centre de Flacq, Région Est, Mauritius",Sainte-Ursule,Parish Church,True,Mass,region est centre de flacq st ursule st ursule st ursule st ursule centre de flacq region est mauritius region est centre de flacq st ursule st ursule st ursule st ursule centre de flacq region est mauritius dimanche 07 30 mass,exact_church,Existing coordinate from prior app dataset.,Sainte-Ursule — 07:30,not_vigil,False,not applicable,Dimanche,Sunday,False,,,True,Dimanche 07:30 — Mass,rebuilt_from_official-source-traced_baseline
v19-0237,region-est-sainte-ursule,region-est-sainte-ursule-sainte-ursule-centre-de-flacq,Région Est,Centre de Flacq,Sainte-Ursule,Sainte-Ursule,Sainte-Ursule,Dimanche,09:00,Mass,Mass,high,,,,Carried forward into v19.1 release candidate from the source-traced v19.0 master dataset; not freshly re-scraped line by line.,https://dioceseportlouis.org/diocese/les-paroisses/region-est/sainte-ursule-1897,2026-04-26,True,-20.19,57.714,"Sainte-Ursule, Centre de Flacq, Région Est, Mauritius",Sainte-Ursule,Parish Church,True,Mass,region est centre de flacq st ursule st ursule st ursule st ursule centre de flacq region est mauritius region est centre de flacq st ursule st ursule st ursule st ursule centre de flacq region est mauritius dimanche 09 00 mass,exact_church,Existing coordinate from prior app dataset.,Sainte-Ursule — 09:00,not_vigil,False,not applicable,Dimanche,Sunday,False,,,True,Dimanche 09:00 — Mass,rebuilt_from_official-source-traced_baseline
v19-0238,region-nord-bienheureuse-vierge-marie-reine,region-nord-bienheureuse-vierge-marie-reine-marie-reine-poudre-d-or,Région Nord,Poudre d'Or,Bienheureuse-Vierge-Marie-Reine,Bienheureuse-Vierge-Marie-Reine,Marie-Reine,Dimanche,08:00,Mass,Mass,high,,,,Carried forward into v19.1 release candidate from the source-traced v19.0 master dataset; not freshly re-scraped line by line.,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/bienheureuse-vierge-marie-reine,2026-04-26,True,-20.057,57.684,"Marie-Reine, Poudre d'Or, Bienheureuse-Vierge-Marie-Reine, Région Nord, Mauritius",Bienheureuse-Vierge-Marie-Reine,Sub-parish,True,Mass,region nord poudre d or bienheureuse vierge marie reine bienheureuse vierge marie reine marie reine marie reine poudre d or bienheureuse vierge marie reine region nord mauritius region nord poudre d or bienheureuse vierge marie reine bienheureuse vierge marie reine marie reine marie reine poudre d or bienheureuse vierge marie reine region nord mauritius dimanche 08 00 mass,exact_church,Existing coordinate from prior app dataset.,Marie-Reine — 08:00,not_vigil,False,not applicable,Dimanche,Sunday,False,,,True,Dimanche 08:00 — Mass,rebuilt_from_official-source-traced_baseline
v19-0239,region-nord-bienheureuse-vierge-marie-reine,region-nord-bienheureuse-vierge-marie-reine-sainte-claire-goodlands,Région Nord,Goodlands,Bienheureuse-Vierge-Marie-Reine,Bienheureuse-Vierge-Marie-Reine,Sainte-Claire,Mercredi,11:15,Mass,Mass,high,,,,Carried forward into v19.1 release candidate from the source-traced v19.0 master dataset; not freshly re-scraped line by line.,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/bienheureuse-vierge-marie-reine,2026-04-26,True,-20.039,57.65,"Sainte-Claire, Goodlands, Bienheureuse-Vierge-Marie-Reine, Région Nord, Mauritius",Bienheureuse-Vierge-Marie-Reine,Sub-parish,True,Mass,region nord goodlands bienheureuse vierge marie reine bienheureuse vierge marie reine st claire st claire goodlands bienheureuse vierge marie reine region nord mauritius region nord goodlands bienheureuse vierge marie reine bienheureuse vierge marie reine st claire st claire goodlands bienheureuse vierge marie reine region nord mauritius mercredi 11 15 mass,exact_church,Existing coordinate from prior app dataset.,Sainte-Claire — 11:15,not_vigil,False,not applicable,Mercredi,Mercredi,False,,,False,Mercredi 11:15 — Mass,rebuilt_from_official-source-traced_baseline
v19-0240,region-nord-bienheureuse-vierge-marie-reine,region-nord-bienheureuse-vierge-marie-reine-sainte-claire-goodlands,Région Nord,Goodlands,Bienheureuse-Vierge-Marie-Reine,Bienheureuse-Vierge-Marie-Reine,Sainte-Claire,Samedi,16:30,Mass,Mass,high,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/bienheureuse-vierge-marie-reine,2026-04-26,True,-20.039,57.65,"Sainte-Claire, Goodlands, Bienheureuse-Vierge-Marie-Reine, Région Nord, Mauritius",Bienheureuse-Vierge-Marie-Reine,Sub-parish,True,Mass,region nord goodlands bienheureuse vierge marie reine bienheureuse vierge marie reine st claire vigil mass st claire goodlands bienheureuse vierge marie reine region nord mauritius region nord goodlands bienheureuse vierge marie reine bienheureuse vierge marie reine st claire vigil mass st claire goodlands bienheureuse vierge marie reine region nord mauritius vigil mass,exact_church,Existing coordinate from prior app dataset.,Sainte-Claire — 16:30,practical_1530_rule,True,Saturday Mass at or after 15:30 under v21.4 Sunday-obligation rule,Samedi,Sunday,True,Counts for Sunday obligation,Compte pour l’obligation dominicale,True,Vigil Mass,rebuilt_from_official-source-traced_baseline
